replicate,delta_macro_f1,delta_balanced_accuracy
395,0.03216285955029802,0.03072463768115946
396,0.056575483832397855,0.05590424259817295
397,0.03600234789673129,0.03415458937198074
398,0.04128627889304598,0.04106280193236711
399,0.022394745807027105,0.019934471708040302
400,0.02655561803418216,0.025508202994212414
401,0.029353546092764415,0.02975845410628014
402,0.03247617482159326,0.031235334713595575
403,0.03394814900585108,0.03418093983311371
404,0.04323473522300575,0.0411111111111111
405,0.031548474058796794,0.030773903477304243
406,0.04150767074294859,0.04255470304063658
407,0.040676464298010695,0.03993877648634436
408,0.03937352765753416,0.03964426877470345
409,0.03675392259021698,0.03752045745834559
410,0.036666064719007074,0.03371980676328512
411,0.033567538749712744,0.032955643390426004
412,0.03930904040351535,0.03934280384560196
413,0.036146394476783306,0.03551861324239841
414,0.03823301884702407,0.037386614136297514
415,0.04066931850291933,0.03966183574879234
416,0.029578446753359022,0.029816329459032953
417,0.038756137762441134,0.03942985602908117
418,0.02376375415780746,0.023390425999121722
419,0.029188934308905123,0.02981202468072891
420,0.0417888633475596,0.04285024154589373
421,0.0379465283413537,0.0377777777777778
422,0.028397130684163607,0.028816674137158216
423,0.03653706836286086,0.03613526570048303
424,0.03268098122917107,0.03374176548089591
425,0.0310188694910723,0.0329688186209926
426,0.023893258309904963,0.02643373032955476
427,0.04637558472764203,0.04832831109197877
428,0.04934165304606719,0.05063241106719357
429,0.04253271322524427,0.04221938050582558
430,0.04685068723680047,0.04689145223306712
431,0.04101068637554217,0.039143610013175234
432,0.04848537945577236,0.04915804002760521
433,0.05036413568550757,0.05014492753623184
434,0.026443069879508563,0.024786913473956118
435,0.027429557993508713,0.02826086956521745
436,0.03586446908419849,0.03556416511216337
437,0.024019145338930625,0.021862534079494955
438,0.03265645377775972,0.031932367149758445
439,0.03341998528502038,0.03508098891730599
440,0.02898579822767927,0.0317391304347826
441,0.031389154334311054,0.02898550724637672
442,0.04167165707569831,0.04253765274225629
443,0.02154702477747772,0.022551602986385644
444,0.023485573681804206,0.02599033816425106
445,0.04754025197246187,0.0492753623188405
446,0.03065746656757523,0.0295652173913043
447,0.04048400505413219,0.04072224613765729
448,0.04577847110191552,0.044463176574977836
449,0.03363848178409817,0.03172156346069388
